"200",1,371155.916623737,4050181.98071575
"201",1,373325.654505762,4049592.99751469
"202",1,375496.175483416,4049062.71110795
"203",1,377663.170708319,4048588.26506163
"204",1,379822.756752136,4048166.80300172
"205",1,381971.462196136,4047795.49460522
"206",1,384106.210343068,4047471.55751881
"207",1,386224.299032332,4047192.27545651
"208",1,388323.37842974,4046955.01277962
"209",1,390401.427547832,4046757.2258922
"210",1,392456.730137804,4046596.47179897
"211",1,394487.850484055,4046470.41417146
"212",1,396493.609530282,4046376.82725778
"213",1,398473.061673783,4046313.59795254
"214",1,400425.472483134,4046278.72632057
"215",1,402350.297524014,4046270.32484141
"216",1,404247.162418147,4046286.61661444
"217",1,406115.844210764,4046325.93273647
"218",1,407956.254081449,4046386.70903726
"219",1,409768.421401,4046467.48233271
"220",1,411552.479111811,4046566.88633249
"221",1,413308.650390264,4046683.64731703
"222",1,415037.236535832,4046816.5796801
"223",1,416738.606022021,4046964.581416
"224",1,418413.184638264,4047126.62961553
"225",1,420061.446648629,4047301.77602204
"226",1,421683.906892147,4047489.14268794
"227",1,423281.113750256,4047687.91776238
"228",1,424853.642908766,4047897.35143313
"229",1,426402.091844598,4048116.75203891
"230",1,427927.074971056,4048345.48236305
"231",1,429429.219379286,4048582.95611475
"232",1,430909.161117686,4048828.63460083
"233",1,432367.541955268,4049082.02358764
"234",1,433805.006579166,4049342.67035089
"235",1,435222.200180572,4049610.16090901
"236",1,436619.766387339,4049884.11743472
"237",1,437998.345505256,4050164.19583826
"238",1,439358.573033494,4050450.08351512
"239",1,440701.078423073,4050741.49725086
"240",1,442026.484050228,4051038.181275
"241",1,443335.404379402,4051339.90545638
"242",1,444628.445293163,4051646.46363193
"243",1,445906.203568745,4051957.67206136
"244",1,447169.266483049,4052273.36800018
"245",1,448418.211529898,4052593.4083839
"246",1,449653.606235132,4052917.66861651
"247",1,450876.008056708,4053246.04145664
"248",1,452085.964358425,4053578.43599518
"249",1,453284.012447157,4053914.77671851
"250",1,454470.67966469,4054255.00265176
"251",1,455646.483526221,4054599.06657705
"252",1,456811.931898573,4054946.93432166
"253",1,457967.523211944,4055298.58411191
"254",1,459113.746699788,4055654.00598835
"255",1,460251.082662028,4056013.20127851
"256",1,461380.002747423,4056376.18212362
"257",1,462500.970251382,4056742.97105604
"258",1,463614.440425985,4057113.60062433
"259",1,464720.860799349,4057488.11306323
"260",1,465820.671501843,4057866.56000598
"261",1,466914.305596927,4058249.00223684
"262",1,468002.189414667,4058635.50948144
"263",1,469084.742886208,4059026.16023333
"264",1,470162.379877646,4059421.04161491
"265",1,471235.508521936,4059820.24927119
"266",1,472304.531547586,4060223.88729517
"267",1,473369.846602989,4060632.06818336
"268",1,474431.846575352,4061044.91282069
"269",1,475490.919903216,4061462.55049369
"270",1,476547.450881627,4061885.11893119
"271",1,477601.819959017,4062312.76437184
"272",1,478654.404024873,4062745.64165797
"273",1,479705.576687257,4063183.91435524
"274",1,480755.708539192,4063627.7548977
"275",1,481805.167412893,4064077.34475812
"276",1,482854.318620739,4064532.87464315
"277",1,483903.525181811,4064994.54471349
"278",1,484953.148032684,4065462.56482873
"279",1,486003.54622107,4065937.15481707
"280",1,487055.077080718,4066418.54476985
"281",1,488108.09638584,4066906.97536105
"282",1,489162.958483113,4067402.69819185
"283",1,490220.016399092,4067905.97616045
"284",1,491279.621920611,4068417.0838572
"285",1,492342.125645476,4068936.30798533
"286",1,493407.877000429,4069463.94780733
"287",1,494477.224223019,4070000.31561708
"288",1,495550.51430361,4070545.73723782
"289",1,496628.092883337,4071100.55254582
"290",1,497710.304103328,4071665.11601978
"291",1,498797.49039998,4072239.79731553
"292",1,499889.992240494,4072824.9818656
"293",1,500988.147792206,4073421.07150313
"294",1,502092.292518558,4074028.48510913
"295",1,503202.758693755,4074647.65928181
"296",1,504319.874827285,4075279.04902665
"297",1,505443.964988552,4075923.12846493
"298",1,506575.34802082,4076580.39155842
"299",1,507714.336632549,4077251.35284706
"300",1,508861.236352992,4077936.54819584
"301",1,510016.344337569,4078636.53554622
"302",1,511179.948007133,4079351.89566668
"303",1,512352.323503686,4080083.23289561
"304",1,513533.73394345,4080831.17586869
"305",1,514724.427446483,4081596.37822151
"306",1,515924.634920123,4082379.51925626
"307",1,517134.567571662,4083181.30455981
"308",1,518354.414123586,4084002.46655787
"309",1,519584.337702696,4084843.76498806
"310",1,520824.472372305,4085705.9872714
"311",1,522074.919274677,4086589.94875884
"312",1,523335.742348857,4087496.49282628
"313",1,524606.963587228,4088426.49078685
"314",1,525888.557792526,4089380.84158583
"315",1,527180.44679579,4090360.47123803
"316",1,528482.49309497,4091366.33196264
"317",1,529794.492873823,4092399.40096479
"318",1,531116.168361484,4093460.67880679
"319",1,532447.159494992,4094551.18730554
"320",1,533787.014850342,4095671.96688572
"321",1,535135.181812668,4096824.07331126
"322",1,536490.995963362,4098008.57371007
"323",1,537853.669671718,4099226.54180033
"324",1,539222.279891622,4100479.05221928
"325",1,540595.755180354,4101767.17384993
"326",1,541972.861977485,4103091.96203565
"327",1,543352.190207593,4104454.44956979
"328",1,544732.138301885,4105855.63634631
"329",1,546110.897771325,4107296.47755984
"330",1,547486.437508047,4108777.87035001
"331",1,548856.488043129,4110300.63879636
"332",1,550218.52604731,4111865.51718832
"333",1,551569.759426794,4113473.13152037
"334",1,552907.113438303,4115123.9791972
"335",1,554227.218324733,4116818.40697911
"336",1,555526.399053198,4118556.5872546
"337",1,556800.667818015,4120338.49279652
"338",1,558045.720048351,4122163.87024107
"339",1,559256.934728696,4124032.21262454
"340",1,560429.37989369,4125942.73142054
"341",1,561557.824189642,4127894.32863859
"342",1,562636.755394707,4129885.56966934
"343",1,563660.406749026,4131914.65768752
"344",1,564622.791855812,4133979.41054436
"345",1,565517.748765818,4136077.24118722
"346",1,566338.993644013,4138205.14272662
"347",1,567080.18413461,4140359.67931625
"348",1,567734.992189371,4142536.98401024
"349",1,568297.1857102,4144732.76470047
"350",1,568760.7178933,4146942.31910648
"351",1,569119.822668522,4149160.55958447
"352",1,569369.114131539,4151382.04823885
"353",1,569503.687401744,4153601.04246334
"354",1,569519.217943583,4155811.55062137
"355",1,569412.056102631,4158007.39711577
"356",1,569179.313467173,4160182.29562202
"357",1,568818.937700865,4162329.92879925
"358",1,568329.772720864,4164444.03238329
"359",1,567711.601521785,4166518.48124064
"360",1,566965.169555217,4168547.37475205
